DataCode,RecType,RecDate,watershed,ppt,Comments
APT01,1,6/3/17,HQ,3.6,
APT01,1,6/14/17,HQ,0.3,
APT01,1,6/15/17,HQ,0.5,
APT01,1,6/17/17,HQ,0.3,
APT01,1,6/18/17,HQ,2.5,
APT01,1,6/20/17,HQ,0.8,
APT01,1,6/23/17,HQ,0.3,
APT01,1,6/24/17,HQ,0.3,
APT01,1,6/25/17,HQ,2.3,
APT01,1,6/26/17,HQ,1.3,
APT01,1,6/28/17,HQ,0.3,
APT01,1,6/29/17,HQ,51.6,
APT01,1,6/30/17,HQ,11.2,
APT01,1,7/13/17,HQ,0.8,
APT01,1,7/22/17,HQ,8.1,
APT01,1,7/23/17,HQ,0.3,
APT01,1,7/26/17,HQ,22.6,
APT01,1,7/27/17,HQ,0.3,
APT01,1,7/31/17,HQ,1.8,
APT01,1,8/2/17,HQ,10.9,
APT01,1,8/3/17,HQ,16.8,
APT01,1,8/5/17,HQ,84.1,
APT01,1,8/8/17,HQ,0.3,
APT01,1,8/9/17,HQ,2.3,
APT01,1,8/11/17,HQ,14.2,
APT01,1,8/16/17,HQ,10.2,
APT01,1,8/20/17,HQ,2.5,
APT01,1,8/21/17,HQ,5.3,
APT01,1,8/22/17,HQ,2.5,
APT01,1,8/27/17,HQ,9.9,
APT01,1,9/14/17,HQ,1,
APT01,1,9/18/17,HQ,7.6,
APT01,1,9/25/17,HQ,8.6,
APT01,1,9/26/17,HQ,0.5,
APT01,1,10/3/17,HQ,2.5,
APT01,1,10/4/17,HQ,9.4,
APT01,1,10/5/17,HQ,0.8,
APT01,1,10/6/17,HQ,28.4,
APT01,1,10/7/17,HQ,5.1,
APT01,1,10/10/17,HQ,1.5,
APT01,1,10/14/17,HQ,35.6,
APT01,1,10/21/17,HQ,0.3,
APT01,1,10/31/17,HQ,1,
APT01,1,11/11/17,HQ,3,
APT01,1,11/15/17,HQ,0.3,
APT01,1,11/18/17,HQ,0.3,
APT01,1,12/13/17,HQ,0.3,
APT01,1,12/17/17,HQ,2,
APT01,1,12/24/17,HQ,2,
APT01,1,12/26/17,HQ,0.5,
APT01,1,1/11/18,HQ,10.4,
APT01,1,1/14/18,HQ,1.8,
APT01,1,1/15/18,HQ,0.5,
APT01,1,1/22/18,HQ,3.6,
APT01,1,2/4/18,HQ,2.3,
APT01,1,2/20/18,HQ,5.6,
APT01,1,2/21/18,HQ,0.3,
APT01,1,2/22/18,HQ,5.6,
APT01,1,2/23/18,HQ,1.8,
APT01,1,2/24/18,HQ,1.5,
APT01,1,3/5/18,HQ,0.5,
APT01,1,3/6/18,HQ,1,
APT01,1,3/16/18,HQ,0.5,
APT01,1,3/18/18,HQ,1.8,
APT01,1,3/19/18,HQ,6.9,
APT01,1,3/26/18,HQ,6.4,
APT01,1,4/1/18,HQ,0.3,
APT01,1,4/2/18,HQ,0.3,
APT01,1,4/3/18,HQ,1.5,
APT01,1,4/8/18,HQ,0.8,
APT01,1,4/14/18,HQ,1.5,
APT01,1,4/18/18,HQ,0.3,
APT01,1,4/21/18,HQ,16.5,
APT01,1,4/22/18,HQ,0.3,
APT01,1,4/25/18,HQ,19.8,
APT01,1,5/1/18,HQ,0.3,
APT01,1,5/2/18,HQ,19.6,
APT01,1,5/3/18,HQ,16,
APT01,1,5/13/18,HQ,0.5,
APT01,1,5/14/18,HQ,5.3,
APT01,1,5/18/18,HQ,0.3,
APT01,1,5/19/18,HQ,18.5,
APT01,1,5/20/18,HQ,0.5,
APT01,1,5/29/18,HQ,19.1,
APT01,1,5/30/18,HQ,0.3,
APT01,1,6/2/18,HQ,13.7,
APT01,1,6/11/18,HQ,5.6,
APT01,1,6/19/18,HQ,1.5,
APT01,1,6/20/18,HQ,1.3,
APT01,1,6/25/18,HQ,14,
APT01,1,6/26/18,HQ,1.5,
APT01,1,6/30/18,HQ,0.3,
APT01,1,7/1/18,HQ,0.3,
APT01,1,7/5/18,HQ,9.1,
APT01,1,7/13/18,HQ,3,
APT01,1,7/14/18,HQ,42.7,
APT01,1,7/17/18,HQ,6.1,
APT01,1,7/19/18,HQ,6.4,
APT01,1,7/25/18,HQ,0.3,
APT01,1,7/26/18,HQ,2,
APT01,1,7/29/18,HQ,11.9,
APT01,1,7/30/18,HQ,4.8,
APT01,1,8/4/18,HQ,1.3,
APT01,1,8/7/18,HQ,13,
APT01,1,8/13/18,HQ,9.1,
APT01,1,8/14/18,HQ,9.7,
APT01,1,8/16/18,HQ,0.3,
APT01,1,8/19/18,HQ,47.2,
APT01,1,8/20/18,HQ,1,
APT01,1,8/21/18,HQ,0.3,
APT01,1,8/23/18,HQ,46.2,
APT01,1,8/26/18,HQ,12.2,
APT01,1,9/3/18,HQ,89.7,
APT01,1,9/4/18,HQ,6.1,
APT01,1,9/5/18,HQ,18,
APT01,1,9/6/18,HQ,0.8,
APT01,1,9/7/18,HQ,3.3,
APT01,1,9/8/18,HQ,0.5,
APT01,1,9/20/18,HQ,6.9,
APT01,1,9/21/18,HQ,4.6,
APT01,1,10/3/18,HQ,22.4,
APT01,1,10/6/18,HQ,45.5,
APT01,1,10/7/18,HQ,6.9,
APT01,1,10/8/18,HQ,30.2,
APT01,1,10/9/18,HQ,28.2,
APT01,1,10/12/18,HQ,6.4,
APT01,1,10/14/18,HQ,3.3,
APT01,1,10/15/18,HQ,2,
APT01,1,10/24/18,HQ,0.5,
APT01,1,10/25/18,HQ,10.2,
APT01,1,11/5/18,HQ,4.6,
APT01,1,11/6/18,HQ,1.3,
APT01,1,11/8/18,HQ,5.8,
APT01,1,11/9/18,HQ,1.3,
APT01,1,11/11/18,HQ,0.8,
APT01,1,11/12/18,HQ,0.5,
APT01,1,11/25/18,HQ,6.4,
APT01,1,11/30/18,HQ,1,
APT01,1,12/1/18,HQ,34.8,
APT01,1,12/2/18,HQ,0.5,
APT01,1,12/26/18,HQ,30.7,
APT01,1,12/27/18,HQ,1,
APT01,1,1/11/19,HQ,9.7,
APT01,1,1/12/19,HQ,5.8,
APT01,1,1/17/19,HQ,0.5,
APT01,1,1/18/19,HQ,7.1,
APT01,1,1/20/19,HQ,1.3,
APT01,1,1/22/19,HQ,3.8,
APT01,1,1/23/19,HQ,0.5,
APT01,1,1/28/19,HQ,1.8,
APT01,1,2/2/19,HQ,2.5,
APT01,1,2/6/19,HQ,1.3,
APT01,1,2/7/19,HQ,1,
APT01,1,2/10/19,HQ,0.8,
APT01,1,2/11/19,HQ,2.8,
APT01,1,2/15/19,HQ,3,
APT01,1,2/16/19,HQ,0.8,
APT01,1,2/17/19,HQ,0.3,
APT01,1,2/19/19,HQ,2.3,
APT01,1,2/20/19,HQ,0.3,
APT01,1,2/23/19,HQ,18.5,
APT01,1,2/24/19,HQ,0.3,
APT01,1,3/3/19,HQ,3,
APT01,1,3/8/19,HQ,0.3,
APT01,1,3/9/19,HQ,10.2,
APT01,1,3/12/19,HQ,8.4,
APT01,1,3/13/19,HQ,10.9,
APT01,1,3/14/19,HQ,0.8,
APT01,1,3/19/19,HQ,5.8,
APT01,1,3/23/19,HQ,1.3,
APT01,1,3/24/19,HQ,0.3,
APT01,1,3/28/19,HQ,6.9,
APT01,1,3/29/19,HQ,10.9,
APT01,1,3/30/19,HQ,3.8,
APT01,1,4/6/19,HQ,10.4,
APT01,1,4/22/19,HQ,3,
APT01,1,4/23/19,HQ,0.3,
APT01,1,4/29/19,HQ,15.2,
APT01,1,4/30/19,HQ,26.4,
APT01,1,5/1/19,HQ,0.3,
APT01,1,5/2/19,HQ,4.6,
APT01,1,5/3/19,HQ,1.5,
APT01,1,5/5/19,HQ,10.4,
APT01,1,5/6/19,HQ,6.9,
APT01,1,5/7/19,HQ,36.8,
APT01,1,5/8/19,HQ,64.8,
APT01,1,5/12/19,HQ,13.2,
APT01,1,5/18/19,HQ,37.1,
APT01,1,5/19/19,HQ,2.5,
APT01,1,5/20/19,HQ,31,
APT01,1,5/21/19,HQ,19.1,
APT01,1,5/24/19,HQ,6.9,
APT01,1,5/25/19,HQ,33.8,
APT01,1,5/26/19,HQ,0.3,
APT01,1,5/27/19,HQ,11.7,
APT01,1,5/28/19,HQ,11.2,
APT01,1,6/6/19,HQ,0.5,
APT01,1,6/9/19,HQ,1.8,
APT01,1,6/11/19,HQ,5.3,
APT01,1,6/12/19,HQ,3.8,
APT01,1,6/14/19,HQ,1.5,
APT01,1,6/18/19,HQ,23.4,
APT01,1,6/20/19,HQ,0.5,
APT01,1,6/21/19,HQ,17,
APT01,1,6/22/19,HQ,16.3,
APT01,1,6/23/19,HQ,71.9,
APT01,1,6/25/19,HQ,6.6,
APT01,1,6/26/19,HQ,0.3,
APT01,1,7/4/19,HQ,32.5,
APT01,1,7/5/19,HQ,8.9,
APT01,1,7/6/19,HQ,27.4,
APT01,1,7/9/19,HQ,4.6,
APT01,1,7/10/19,HQ,11.4,
APT01,1,7/21/19,HQ,1,
APT01,1,7/28/19,HQ,1.5,
APT01,1,7/29/19,HQ,0.3,
APT01,1,8/2/19,HQ,31.8,
APT01,1,8/7/19,HQ,.,HQ data missing; nearby rain gauge N02B =34.1
APT01,1,8/8/19,HQ,.,HQ data missing; nearby rain gauge N02B =7.6
APT01,1,8/11/19,HQ,.,HQ data missing; nearby rain gauge N02B =7.3
APT01,1,8/12/19,HQ,.,HQ data missing; nearby rain gauge N02B =8
APT01,1,8/15/19,HQ,.,HQ data missing; nearby rain gauge N02B =46.9
APT01,1,8/17/19,HQ,.,HQ data missing; nearby rain gauge N02B =6.8
APT01,1,8/21/19,HQ,.,HQ data missing; nearby rain gauge N02B =1.6
APT01,1,8/25/19,HQ,.,HQ data missing; nearby rain gauge N02B =48
APT01,1,8/30/19,HQ,51.6,
APT01,1,9/7/19,HQ,0.3,
APT01,1,9/9/19,HQ,30.7,
APT01,1,9/12/19,HQ,7.1,
APT01,1,9/20/19,HQ,0.3,
APT01,1,9/22/19,HQ,12.2,
APT01,1,9/28/19,HQ,4.8,
APT01,1,9/29/19,HQ,1.5,
APT01,1,10/1/19,HQ,13.5,
APT01,1,10/2/19,HQ,4.8,
APT01,1,10/4/19,HQ,13.2,
APT01,1,10/5/19,HQ,19.1,
APT01,1,10/9/19,HQ,5.3,
APT01,1,10/10/19,HQ,1.3,
APT01,1,10/18/19,HQ,1.5,
APT01,1,10/19/19,HQ,1.5,
APT01,1,10/20/19,HQ,10.7,
APT01,1,11/20/19,HQ,3.6,
APT01,1,11/21/19,HQ,1.8,
APT01,1,11/22/19,HQ,4.1,
APT01,1,11/26/19,HQ,1.8,
APT01,1,11/28/19,HQ,3.8,
APT01,1,11/29/19,HQ,1.3,
APT01,1,12/15/19,HQ,11.4,
APT01,1,12/16/19,HQ,0.3,
APT01,1,12/28/19,HQ,20.6,
APT01,1,1/10/20,HQ,17,
APT01,1,1/13/20,HQ,3.8,
APT01,1,1/17/20,HQ,14.2,
APT01,1,1/18/20,HQ,1,
APT01,1,1/22/20,HQ,13.2,
APT01,1,1/23/20,HQ,1.3,
APT01,1,1/24/20,HQ,0.5,
APT01,1,1/26/20,HQ,0.3,
APT01,1,1/29/20,HQ,1.3,
APT01,1,2/1/20,HQ,0.3,
APT01,1,2/12/20,HQ,6.9,
APT01,1,2/24/20,HQ,10.7,
APT01,1,2/27/20,HQ,0.8,
APT01,1,3/8/20,HQ,5.3,
APT01,1,3/9/20,HQ,24.4,
APT01,1,3/13/20,HQ,5.3,
APT01,1,3/14/20,HQ,3.6,
APT01,1,3/15/20,HQ,0.3,
APT01,1,3/16/20,HQ,3.3,
APT01,1,3/18/20,HQ,0.3,
APT01,1,3/19/20,HQ,3,
APT01,1,3/22/20,HQ,8.4,
APT01,1,3/27/20,HQ,1.5,
APT01,1,4/3/20,HQ,3.6,
APT01,1,4/12/20,HQ,1.5,
APT01,1,4/16/20,HQ,11.4,
APT01,1,4/17/20,HQ,3.6,
APT01,1,4/19/20,HQ,2.8,
APT01,1,4/20/20,HQ,10.2,
APT01,1,4/22/20,HQ,9.1,
APT01,1,4/24/20,HQ,29,
APT01,1,4/25/20,HQ,0.5,
APT01,1,4/28/20,HQ,0.8,
APT01,1,5/4/20,HQ,22.4,
APT01,1,5/7/20,HQ,5.8,
APT01,1,5/8/20,HQ,0.3,
APT01,1,5/11/20,HQ,1.8,
APT01,1,5/12/20,HQ,0.8,
APT01,1,5/13/20,HQ,1.3,
APT01,1,5/14/20,HQ,14,
APT01,1,5/15/20,HQ,0.3,
APT01,1,5/21/20,HQ,0.3,
APT01,1,5/22/20,HQ,17.5,
APT01,1,5/24/20,HQ,33.5,
APT01,1,5/25/20,HQ,41.1,
APT01,1,5/26/20,HQ,33.3,
APT01,1,5/28/20,HQ,0.5,
APT01,1,6/4/20,HQ,17.8,
APT01,1,6/5/20,HQ,1,
APT01,1,6/10/20,HQ,13.2,
APT01,1,6/18/20,HQ,6.9,
APT01,1,6/19/20,HQ,24.1,
APT01,1,6/21/20,HQ,0.8,
APT01,1,6/22/20,HQ,7.6,
APT01,1,6/27/20,HQ,28.7,
APT01,1,6/28/20,HQ,4.6,
APT01,1,7/3/20,HQ,4.6,
APT01,1,7/9/20,HQ,29,
APT01,1,7/14/20,HQ,0.8,
APT01,1,7/15/20,HQ,21.1,
APT01,1,7/18/20,HQ,0.3,
APT01,1,7/20/20,HQ,29,
APT01,1,7/21/20,HQ,9.7,
APT01,1,7/26/20,HQ,1,
APT01,1,7/27/20,HQ,9.9,
APT01,1,7/28/20,HQ,0.3,
APT01,1,7/29/20,HQ,25.4,
APT01,1,7/30/20,HQ,20.3,
APT01,1,8/9/20,HQ,1,
APT01,1,8/13/20,HQ,0.5,
APT01,1,8/16/20,HQ,24.9,
APT01,1,8/17/20,HQ,1,
APT01,1,8/29/20,HQ,24.1,
APT01,1,9/8/20,HQ,1.3,
APT01,1,9/9/20,HQ,18.8,
APT01,1,9/10/20,HQ,15.2,
APT01,1,9/11/20,HQ,0.8,
APT01,1,9/12/20,HQ,0.3,
APT01,1,9/27/20,HQ,32,
APT01,1,10/21/20,HQ,0.5,
APT01,1,10/22/20,HQ,0.5,
APT01,1,10/23/20,HQ,3,
APT01,1,10/26/20,HQ,1,
APT01,1,10/27/20,HQ,0.3,
APT01,1,11/10/20,HQ,12.4,
APT01,1,11/11/20,HQ,0.3,
APT01,1,11/21/20,HQ,1.5,
APT01,1,11/23/20,HQ,6.6,
APT01,1,11/24/20,HQ,15.7,
APT01,1,11/25/20,HQ,16.3,
APT01,1,11/26/20,HQ,0.3,
APT01,1,12/7/20,HQ,0.3,
APT01,1,12/11/20,HQ,0.8,
APT01,1,12/12/20,HQ,0.8,
APT01,1,12/17/20,HQ,0.3,
APT01,1,12/29/20,HQ,24.1,
APT01,1,1/7/21,HQ,0.5,
APT01,1,1/24/21,HQ,0.8,
APT01,1,1/25/21,HQ,16.3,
APT01,1,1/26/21,HQ,1.3,
APT01,1,1/27/21,HQ,2,
APT01,1,1/30/21,HQ,2.8,
APT01,1,2/6/21,HQ,0.5,
APT01,1,2/7/21,HQ,0.3,
APT01,1,2/14/21,HQ,0.8,
APT01,1,2/15/21,HQ,1,
APT01,1,3/12/21,HQ,7.9,
APT01,1,3/13/21,HQ,10.7,
APT01,1,3/14/21,HQ,4.3,
APT01,1,3/17/21,HQ,27.4,
APT01,1,3/22/21,HQ,4.8,
APT01,1,3/23/21,HQ,1.3,
APT01,1,3/24/21,HQ,0.3,
APT01,1,3/25/21,HQ,0.5,
APT01,1,3/26/21,HQ,21.8,
APT01,1,3/27/21,HQ,1,
APT01,1,4/6/21,HQ,6.9,
APT01,1,4/7/21,HQ,9.9,
APT01,1,4/8/21,HQ,12.2,
APT01,1,4/9/21,HQ,7.1,
APT01,1,4/10/21,HQ,1,
APT01,1,4/16/21,HQ,8.6,
APT01,1,4/20/21,HQ,6.4,
APT01,1,4/22/21,HQ,0.8,
APT01,1,4/23/21,HQ,1.3,
APT01,1,4/28/21,HQ,1,
APT01,1,5/3/21,HQ,0.5,
APT01,1,5/4/21,HQ,1,
APT01,1,5/8/21,HQ,15,
APT01,1,5/9/21,HQ,6.9,
APT01,1,5/14/21,HQ,4.1,
APT01,1,5/15/21,HQ,2.3,
APT01,1,5/16/21,HQ,96.5,
APT01,1,5/18/21,HQ,12.4,
APT01,1,5/19/21,HQ,0.8,
APT01,1,5/20/21,HQ,2.8,
APT01,1,5/21/21,HQ,0.3,
APT01,1,5/22/21,HQ,1.3,
APT01,1,5/25/21,HQ,0.3,
APT01,1,5/26/21,HQ,0.3,
APT01,1,5/27/21,HQ,22.1,
APT01,1,5/30/21,HQ,0.3,
APT01,1,5/31/21,HQ,15,
APT01,1,6/8/21,HQ,25.1,
APT01,1,6/11/21,HQ,2.8,
APT01,1,6/20/21,HQ,0.5,
APT01,1,6/25/21,HQ,10.9,
APT01,1,6/26/21,HQ,2,
APT01,1,6/30/21,HQ,1.5,
APT01,1,7/7/21,HQ,0.8,
APT01,1,7/10/21,HQ,19.3,
APT01,1,7/11/21,HQ,5.6,
APT01,1,7/25/21,HQ,2,
APT01,1,8/13/21,HQ,4.1,
APT01,1,8/31/21,HQ,6.9,
APT01,1,9/2/21,HQ,8.9,
APT01,1,9/3/21,HQ,46.5,
APT01,1,9/4/21,HQ,46.2,
APT01,1,9/14/21,HQ,0.3,
APT01,1,9/20/21,HQ,0.8,
APT01,1,9/30/21,HQ,2.3,
APT01,1,10/10/21,HQ,6.4,
APT01,1,10/11/21,HQ,15.2,
APT01,1,10/12/21,HQ,0.8,
APT01,1,10/13/21,HQ,15.5,
APT01,1,10/24/21,HQ,0.3,
APT01,1,10/27/21,HQ,29.2,
APT01,1,10/28/21,HQ,2.8,
APT01,1,11/10/21,HQ,22.9,
APT01,1,11/14/21,HQ,1.8,
APT01,1,12/15/21,HQ,7.4,
APT01,1,1/1/22,HQ,4.6,
APT01,1,1/2/22,HQ,0.3,
APT01,1,1/14/22,HQ,1.3,
APT01,1,1/15/22,HQ,0.3,
APT01,1,1/16/22,HQ,0.3,
APT01,1,2/2/22,HQ,4.6,
APT01,1,2/24/22,HQ,0.3,
APT01,1,3/6/22,HQ,11.4,
APT01,1,3/7/22,HQ,0.3,
APT01,1,3/10/22,HQ,5.8,
APT01,1,3/18/22,HQ,5.1,
APT01,1,3/21/22,HQ,18.5,
APT01,1,3/22/22,HQ,21.6,
APT01,1,3/23/22,HQ,0.3,
APT01,1,3/24/22,HQ,0.3,
APT01,1,3/29/22,HQ,5.1,
APT01,1,4/5/22,HQ,0.3,
APT01,1,4/7/22,HQ,0.5,
APT01,1,4/12/22,HQ,3.3,
APT01,1,4/13/22,HQ,0.3,
APT01,1,4/20/22,HQ,0.5,
APT01,1,4/22/22,HQ,0.3,
APT01,1,4/23/22,HQ,0.8,
APT01,1,4/29/22,HQ,16.3,
APT01,1,5/1/22,HQ,0.3,
APT01,1,5/2/22,HQ,19.8,
APT01,1,5/3/22,HQ,0.3,
APT01,1,5/4/22,HQ,11.4,
APT01,1,5/5/22,HQ,27.2,
APT01,1,5/6/22,HQ,0.8,
APT01,1,5/13/22,HQ,0.3,
APT01,1,5/15/22,HQ,8.9,
APT01,1,5/17/22,HQ,26.7,
APT01,1,5/18/22,HQ,2.5,
APT01,1,5/24/22,HQ,16.3,
APT01,1,5/25/22,HQ,36.3,
APT01,1,5/26/22,HQ,3.6,
APT01,1,5/30/22,HQ,5.1,
APT01,1,5/31/22,HQ,35.8,
APT01,1,6/1/22,HQ,5.8,
APT01,1,6/4/22,HQ,5.3,
APT01,1,6/5/22,HQ,8.9,
APT01,1,6/7/22,HQ,13.7,
APT01,1,6/8/22,HQ,6.9,
APT01,1,6/11/22,HQ,19.1,
APT01,1,6/21/22,HQ,79,
APT01,1,6/22/22,HQ,0.8,
APT01,1,6/23/22,HQ,11.7,
APT01,1,6/24/22,HQ,26.7,
APT01,1,7/1/22,HQ,27.9,
APT01,1,7/2/22,HQ,21.1,
APT01,1,7/7/22,HQ,0.8,
APT01,1,7/15/22,HQ,0.3,
APT01,1,7/17/22,HQ,0.3,
APT01,1,7/24/22,HQ,0.5,
APT01,1,7/25/22,HQ,46.7,
APT01,1,7/26/22,HQ,3.3,
APT01,1,7/27/22,HQ,0.3,
APT01,1,7/28/22,HQ,5.1,
APT01,1,8/3/22,HQ,0.3,
APT01,1,8/16/22,HQ,10.7,
APT01,1,8/19/22,HQ,22.6,
APT01,1,8/27/22,HQ,9.1,
APT01,1,8/28/22,HQ,2.3,
APT01,1,9/10/22,HQ,14,
APT01,1,9/17/22,HQ,22.6,
APT01,1,9/18/22,HQ,1.5,
APT01,1,9/21/22,HQ,6.4,
APT01,1,9/22/22,HQ,3.8,
APT01,1,9/23/22,HQ,6.6,
APT01,1,10/7/22,HQ,1.3,
APT01,1,10/12/22,HQ,24.6,
APT01,1,10/24/22,HQ,8.6,
APT01,1,10/27/22,HQ,2.8,
APT01,1,10/28/22,HQ,0.3,
APT01,1,11/4/22,HQ,53.8,
APT01,1,11/5/22,HQ,18.5,
APT01,1,11/14/22,HQ,1.8,
APT01,1,11/15/22,HQ,0.5,
APT01,1,11/26/22,HQ,3,
APT01,1,11/27/22,HQ,5.6,
APT01,1,12/8/22,HQ,1.5,
APT01,1,12/12/22,HQ,1.5,
APT01,1,12/13/22,HQ,13,
APT01,1,12/19/22,HQ,5.6,
APT01,1,12/21/22,HQ,0.5,
APT01,1,12/22/22,HQ,1,
APT01,1,1/2/23,HQ,11.4,
APT01,1,1/11/23,HQ,0.3,
APT01,1,1/12/23,HQ,1.3,
APT01,1,1/18/23,HQ,19.1,
APT01,1,1/19/23,HQ,0.3,
APT01,1,1/20/23,HQ,0.3,
APT01,1,1/21/23,HQ,4.6,
APT01,1,1/22/23,HQ,1,
APT01,1,2/8/23,HQ,1,
APT01,1,2/9/23,HQ,1.8,
APT01,1,2/14/23,HQ,6.9,
APT01,1,2/16/23,HQ,1,
APT01,1,2/26/23,HQ,8.1,
APT01,1,2/27/23,HQ,4.8,
APT01,1,3/4/23,HQ,0.8,
APT01,1,3/8/23,HQ,0.8,
APT01,1,3/9/23,HQ,2.3,
APT01,1,3/11/23,HQ,1.5,
APT01,1,3/16/23,HQ,7.6,
APT01,1,3/24/23,HQ,1.3,
APT01,1,3/25/23,HQ,1.8,
APT01,1,3/27/23,HQ,0.5,
APT01,1,3/28/23,HQ,0.5,
APT01,1,3/31/23,HQ,0.5,
APT01,1,4/14/23,HQ,9.4,
APT01,1,4/15/23,HQ,15.7,
APT01,1,4/19/23,HQ,0.3,
APT01,1,4/20/23,HQ,23.9,
APT01,1,5/5/23,HQ,8.1,
APT01,1,5/7/23,HQ,9.9,
APT01,1,5/8/23,HQ,0.3,
APT01,1,5/9/23,HQ,41.7,
APT01,1,5/11/23,HQ,3,
APT01,1,5/14/23,HQ,3,
APT01,1,5/15/23,HQ,8.1,
APT01,1,5/16/23,HQ,0.3,
APT01,1,5/25/23,HQ,1,
APT01,1,5/28/23,HQ,2.8,
APT01,1,5/31/23,HQ,32.5,
APT01,1,6/1/23,HQ,2.5,
APT01,1,6/3/23,HQ,10.2,
APT01,1,6/9/23,HQ,6.6,
APT01,1,6/10/23,HQ,31.2,
APT01,1,6/14/23,HQ,1.8,
APT01,1,6/18/23,HQ,19.6,
APT01,1,6/24/23,HQ,0.5,
APT01,1,6/27/23,HQ,0.8,
APT01,1,6/30/23,HQ,14.5,
APT01,1,7/1/23,HQ,3.8,
APT01,1,7/4/23,HQ,33,
APT01,1,7/5/23,HQ,6.6,
APT01,1,7/7/23,HQ,0.5,
APT01,1,7/14/23,HQ,29.2,
APT01,1,7/22/23,HQ,0.8,
APT01,1,7/28/23,HQ,0.8,
APT01,1,7/30/23,HQ,2,
APT01,1,8/3/23,HQ,2,
APT01,1,8/4/23,HQ,10.2,
APT01,1,8/5/23,HQ,0.3,
APT01,1,8/6/23,HQ,5.6,
APT01,1,8/9/23,HQ,7.9,
APT01,1,8/13/23,HQ,9.1,
APT01,1,8/26/23,HQ,0.8,
APT01,1,9/10/23,HQ,2,
APT01,1,9/11/23,HQ,2.8,
APT01,1,9/15/23,HQ,0.5,
APT01,1,9/16/23,HQ,0.5,
APT01,1,9/22/23,HQ,16.5,
APT01,1,10/3/23,HQ,16.8,
APT01,1,10/4/23,HQ,9.1,
APT01,1,10/12/23,HQ,5.6,
APT01,1,10/23/23,HQ,0.5,
APT01,1,10/24/23,HQ,2.3,
APT01,1,10/25/23,HQ,7.6,
APT01,1,10/26/23,HQ,0.8,
APT01,1,10/28/23,HQ,9.7,
APT01,1,11/19/23,HQ,19.8,
APT01,1,11/20/23,HQ,11.7,
APT01,1,11/25/23,HQ,14.2,
APT01,1,11/26/23,HQ,0.5,
APT01,1,11/30/23,HQ,3.6,
APT01,1,12/1/23,HQ,4.8,
APT01,1,12/2/23,HQ,0.3,
APT01,1,12/3/23,HQ,0.3,
APT01,1,12/4/23,HQ,0.3,
APT01,1,12/15/23,HQ,15.7,
APT01,1,12/21/23,HQ,1.8,
APT01,1,12/22/23,HQ,5.6,
APT01,1,12/23/23,HQ,0.8,
APT01,1,12/24/23,HQ,29.5,
APT01,1,12/25/23,HQ,2.3,
APT01,1,12/26/23,HQ,3.3,
